1721977183,20362198,2024-07-26 06:59:43.711000+00:00
1721977209,20362199,2024-07-26 07:00:09.779000+00:00
1721977217,20362200,2024-07-26 07:00:17.268000+00:00
1721977222,20362201,2024-07-26 07:00:22.457000+00:00
1721977236,20362202,2024-07-26 07:00:36.379000+00:00
1721977241,20362203,2024-07-26 07:00:41.469000+00:00
1721977246,20362204,2024-07-26 07:00:46.413000+00:00
1721977282,20362205,2024-07-26 07:01:22.191000+00:00
1721977308,20362206,2024-07-26 07:01:48.560000+00:00
1721977314,20362206,2024-07-26 07:01:54.871000+00:00
1721977317,20362207,2024-07-26 07:01:57.316000+00:00
1721977318,20362208,2024-07-26 07:01:58.538000+00:00
1721977325,20362209,2024-07-26 07:02:05.472000+00:00
1721977330,20362210,2024-07-26 07:02:10.116000+00:00
1721977333,20362211,2024-07-26 07:02:13.383000+00:00
1721977337,20362212,2024-07-26 07:02:17.616000+00:00
1721977341,20362213,2024-07-26 07:02:21.117000+00:00
1721977357,20362214,2024-07-26 07:02:37.472000+00:00
1721977384,20362215,2024-07-26 07:03:04.661000+00:00
1721977388,20362216,2024-07-26 07:03:08.772000+00:00
1721977391,20362217,2024-07-26 07:03:11.728000+00:00
1721977393,20362218,2024-07-26 07:03:13.473000+00:00
1721977396,20362219,2024-07-26 07:03:16.173000+00:00
1721977405,20362220,2024-07-26 07:03:25.529000+00:00
1721977406,20362221,2024-07-26 07:03:26.518000+00:00
1721977417,20362222,2024-07-26 07:03:37.897000+00:00
1721977419,20362223,2024-07-26 07:03:39.786000+00:00
1721977475,20362224,2024-07-26 07:04:35.854000+00:00
1721977484,20362225,2024-07-26 07:04:44.643000+00:00
1721977492,20362226,2024-07-26 07:04:52.688000+00:00
1721977505,20362227,2024-07-26 07:05:05.832000+00:00
1721977519,20362228,2024-07-26 07:05:19.877000+00:00
1721977575,20362229,2024-07-26 07:06:15.577000+00:00
1721977584,20362230,2024-07-26 07:06:24.866000+00:00
1721977587,20362231,2024-07-26 07:06:27.122000+00:00
1721977588,20362232,2024-07-26 07:06:28.489000+00:00
1721977601,20362233,2024-07-26 07:06:41.478000+00:00
1721977605,20362234,2024-07-26 07:06:45.234000+00:00
1721977615,20362235,2024-07-26 07:06:55.726000+00:00
1721977635,20362236,2024-07-26 07:07:15.013000+00:00
1721977639,20362237,2024-07-26 07:07:19.123000+00:00
1721977639,20362237,2024-07-26 07:07:19.313000+00:00
1721977644,20362238,2024-07-26 07:07:24.113000+00:00
1721977657,20362239,2024-07-26 07:07:37.047000+00:00
1721977658,20362240,2024-07-26 07:07:38.326000+00:00
1721977687,20362241,2024-07-26 07:08:07.114000+00:00
1721977703,20362242,2024-07-26 07:08:23.047000+00:00
1721977713,20362243,2024-07-26 07:08:33.869000+00:00
1721977719,20362244,2024-07-26 07:08:39.159000+00:00
1721977748,20362245,2024-07-26 07:09:08.936000+00:00
1721977778,20362246,2024-07-26 07:09:38.125000+00:00
1721977784,20362247,2024-07-26 07:09:44.547000+00:00
1721977809,20362248,2024-07-26 07:10:09.492000+00:00
1721977810,20362249,2024-07-26 07:10:10.570000+00:00
1721977820,20362250,2024-07-26 07:10:20.836000+00:00
1721977823,20362251,2024-07-26 07:10:23.903000+00:00
1721977825,20362252,2024-07-26 07:10:25.659000+00:00
1721977833,20362253,2024-07-26 07:10:33.082000+00:00
1721977843,20362254,2024-07-26 07:10:43.561000+00:00
1721977860,20362255,2024-07-26 07:11:00.250000+00:00
1721977863,20362256,2024-07-26 07:11:03.385000+00:00
1721977864,20362257,2024-07-26 07:11:04.863000+00:00
1721977888,20362258,2024-07-26 07:11:28.540000+00:00
1721977888,20362258,2024-07-26 07:11:28.630000+00:00
1721977889,20362259,2024-07-26 07:11:29.008000+00:00
1721977891,20362260,2024-07-26 07:11:31.086000+00:00
1721977905,20362261,2024-07-26 07:11:45.509000+00:00
1721977911,20362262,2024-07-26 07:11:51.009000+00:00
1721977952,20362263,2024-07-26 07:12:32.664000+00:00
1721977972,20362264,2024-07-26 07:12:52.720000+00:00
1721977973,20362265,2024-07-26 07:12:53.310000+00:00
1721977976,20362266,2024-07-26 07:12:56.511000+00:00
1721977980,20362267,2024-07-26 07:13:00.422000+00:00
1721977998,20362268,2024-07-26 07:13:18.345000+00:00
1721978006,20362269,2024-07-26 07:13:26.567000+00:00
1721978006,20362269,2024-07-26 07:13:26.656000+00:00
1721978028,20362270,2024-07-26 07:13:48.401000+00:00
1721978054,20362271,2024-07-26 07:14:14.045000+00:00
1721978062,20362272,2024-07-26 07:14:22.979000+00:00
1721978081,20362273,2024-07-26 07:14:41.801000+00:00
1721978150,20362274,2024-07-26 07:15:50.611000+00:00
1721978153,20362275,2024-07-26 07:15:53.767000+00:00
1721978162,20362276,2024-07-26 07:16:02.390000+00:00
1721978181,20362277,2024-07-26 07:16:21.990000+00:00
1721978182,20362278,2024-07-26 07:16:22.990000+00:00
1721978202,20362279,2024-07-26 07:16:42.703000+00:00
1721978205,20362280,2024-07-26 07:16:45.559000+00:00
1721978229,20362281,2024-07-26 07:17:09.525000+00:00
1721978233,20362282,2024-07-26 07:17:13.148000+00:00
1721978242,20362283,2024-07-26 07:17:22.859000+00:00
1721978243,20362284,2024-07-26 07:17:23.959000+00:00
1721978250,20362285,2024-07-26 07:17:30.071000+00:00
1721978259,20362286,2024-07-26 07:17:39.827000+00:00
1721978263,20362287,2024-07-26 07:17:43.605000+00:00
1721978288,20362288,2024-07-26 07:18:08.272000+00:00
1721978302,20362289,2024-07-26 07:18:22.972000+00:00
1721978309,20362290,2024-07-26 07:18:29.894000+00:00
1721978312,20362291,2024-07-26 07:18:32.494000+00:00
1721978333,20362292,2024-07-26 07:18:53.017000+00:00
1721978369,20362293,2024-07-26 07:19:29.194000+00:00
1721978380,20362294,2024-07-26 07:19:40.529000+00:00
1721978393,20362295,2024-07-26 07:19:53.707000+00:00
1721978399,20362296,2024-07-26 07:19:59.463000+00:00
1721978401,20362297,2024-07-26 07:20:01.563000+00:00
1721978409,20362298,2024-07-26 07:20:09.652000+00:00
1721978430,20362299,2024-07-26 07:20:30.908000+00:00
1721978453,20362300,2024-07-26 07:20:53.353000+00:00
1721978469,20362301,2024-07-26 07:21:09.731000+00:00
1721978493,20362302,2024-07-26 07:21:33.997000+00:00
1721978523,20362303,2024-07-26 07:22:03.464000+00:00
1721978556,20362304,2024-07-26 07:22:36.319000+00:00
1721978586,20362305,2024-07-26 07:23:06.164000+00:00
1721978589,20362306,2024-07-26 07:23:09.864000+00:00
1721978635,20362307,2024-07-26 07:23:55.198000+00:00
1721978640,20362308,2024-07-26 07:24:00.687000+00:00
1721978647,20362309,2024-07-26 07:24:07.776000+00:00
1721978662,20362310,2024-07-26 07:24:22.176000+00:00
1721978679,20362311,2024-07-26 07:24:39.899000+00:00
1721978685,20362312,2024-07-26 07:24:45.310000+00:00
1721978704,20362313,2024-07-26 07:25:04.566000+00:00
1721978769,20362314,2024-07-26 07:26:09.566000+00:00
1721978773,20362315,2024-07-26 07:26:13.900000+00:00
1721978809,20362316,2024-07-26 07:26:49.477000+00:00
1721978816,20362317,2024-07-26 07:26:56.274000+00:00
1721978816,20362318,2024-07-26 07:26:56.511000+00:00
1721978819,20362319,2024-07-26 07:26:59.824000+00:00
1721978832,20362320,2024-07-26 07:27:12.446000+00:00
1721978886,20362321,2024-07-26 07:28:06.901000+00:00
1721978902,20362322,2024-07-26 07:28:22.534000+00:00
1721978917,20362323,2024-07-26 07:28:37.690000+00:00
1721978933,20362324,2024-07-26 07:28:53.235000+00:00
1721978935,20362325,2024-07-26 07:28:55.379000+00:00
1721978936,20362326,2024-07-26 07:28:56.679000+00:00
1721978962,20362327,2024-07-26 07:29:22.412000+00:00
1721978987,20362328,2024-07-26 07:29:47.801000+00:00
1721979000,20362329,2024-07-26 07:30:00.620000+00:00
1721979017,20362330,2024-07-26 07:30:17.268000+00:00
1721979024,20362331,2024-07-26 07:30:24.246000+00:00
1721979024,20362331,2024-07-26 07:30:24.824000+00:00
1721979026,20362333,2024-07-26 07:30:26.291000+00:00
1721979035,20362334,2024-07-26 07:30:35.658000+00:00
1721979039,20362335,2024-07-26 07:30:39.506000+00:00
1721979043,20362336,2024-07-26 07:30:43.584000+00:00
1721979053,20362337,2024-07-26 07:30:53.240000+00:00
1721979060,20362338,2024-07-26 07:31:00.341000+00:00
1721979060,20362338,2024-07-26 07:31:00.897000+00:00
1721979060,20362338,2024-07-26 07:31:00.074000+00:00
1721979071,20362339,2024-07-26 07:31:11.386000+00:00
1721979072,20362340,2024-07-26 07:31:12.553000+00:00
1721979081,20362341,2024-07-26 07:31:21.253000+00:00
1721979085,20362342,2024-07-26 07:31:25.586000+00:00
1721979110,20362343,2024-07-26 07:31:50.053000+00:00
1721979115,20362344,2024-07-26 07:31:55.865000+00:00
1721979121,20362345,2024-07-26 07:32:01.776000+00:00
1721979133,20362346,2024-07-26 07:32:13.442000+00:00
1721979152,20362347,2024-07-26 07:32:32.475000+00:00
1721979176,20362348,2024-07-26 07:32:56.098000+00:00
1721979200,20362349,2024-07-26 07:33:20.576000+00:00
1721979227,20362350,2024-07-26 07:33:47.033000+00:00
1721979235,20362351,2024-07-26 07:33:55.466000+00:00
1721979268,20362352,2024-07-26 07:34:28.099000+00:00
1721979276,20362353,2024-07-26 07:34:36.322000+00:00
1721979283,20362354,2024-07-26 07:34:43.255000+00:00
1721979323,20362355,2024-07-26 07:35:23.577000+00:00
1721979326,20362356,2024-07-26 07:35:26.277000+00:00
1721979337,20362357,2024-07-26 07:35:37.800000+00:00
1721979356,20362358,2024-07-26 07:35:56.155000+00:00
1721979360,20362359,2024-07-26 07:36:00.800000+00:00
1721979392,20362360,2024-07-26 07:36:32.845000+00:00
1721979409,20362361,2024-07-26 07:36:49.178000+00:00
1721979429,20362362,2024-07-26 07:37:09.838000+00:00
1721979442,20362363,2024-07-26 07:37:22.913000+00:00
1721979477,20362364,2024-07-26 07:37:57.768000+00:00
1721979489,20362365,2024-07-26 07:38:09.613000+00:00
1721979490,20362365,2024-07-26 07:38:10.091000+00:00
1721979523,20362366,2024-07-26 07:38:43.380000+00:00
1721979536,20362367,2024-07-26 07:38:56.525000+00:00
1721979544,20362368,2024-07-26 07:39:04.925000+00:00
1721979547,20362369,2024-07-26 07:39:07.614000+00:00
1721979552,20362370,2024-07-26 07:39:12.714000+00:00
1721979555,20362371,2024-07-26 07:39:15.703000+00:00
1721979558,20362372,2024-07-26 07:39:18.281000+00:00
1721979582,20362373,2024-07-26 07:39:42.915000+00:00
1721979603,20362374,2024-07-26 07:40:03.004000+00:00
1721979621,20362375,2024-07-26 07:40:21.381000+00:00
1721979633,20362376,2024-07-26 07:40:33.782000+00:00
1721979651,20362377,2024-07-26 07:40:51.038000+00:00
1721979691,20362378,2024-07-26 07:41:31.206000+00:00
1721979689,20362378,2024-07-26 07:41:29.917000+00:00
1721979690,20362378,2024-07-26 07:41:30.929000+00:00
1721979696,20362379,2024-07-26 07:41:36.640000+00:00
1721979696,20362379,2024-07-26 07:41:36.974000+00:00
1721979700,20362380,2024-07-26 07:41:40.385000+00:00
1721979705,20362381,2024-07-26 07:41:45.074000+00:00
1721979723,20362382,2024-07-26 07:42:03.329000+00:00
1721979727,20362383,2024-07-26 07:42:07.185000+00:00
1721979732,20362384,2024-07-26 07:42:12.541000+00:00
1721979744,20362385,2024-07-26 07:42:24.774000+00:00
1721979806,20362386,2024-07-26 07:43:26.754000+00:00
1721979814,20362387,2024-07-26 07:43:34.709000+00:00
1721979835,20362388,2024-07-26 07:43:55.999000+00:00
1721979840,20362389,2024-07-26 07:44:00.765000+00:00
1721979842,20362390,2024-07-26 07:44:02.443000+00:00
1721979853,20362391,2024-07-26 07:44:13.666000+00:00
1721979863,20362392,2024-07-26 07:44:23.610000+00:00
1721979874,20362393,2024-07-26 07:44:34.611000+00:00
1721979909,20362394,2024-07-26 07:45:09.289000+00:00
1721979910,20362395,2024-07-26 07:45:10.467000+00:00
1721979934,20362396,2024-07-26 07:45:34.344000+00:00
1721979936,20362397,2024-07-26 07:45:36.611000+00:00
1721979947,20362398,2024-07-26 07:45:47.478000+00:00
1721979948,20362399,2024-07-26 07:45:48.823000+00:00
1721979961,20362400,2024-07-26 07:46:01.168000+00:00
1721979990,20362401,2024-07-26 07:46:30.836000+00:00
1721979996,20362402,2024-07-26 07:46:36.705000+00:00
1721980003,20362403,2024-07-26 07:46:43.925000+00:00
1721980020,20362404,2024-07-26 07:47:00.981000+00:00
1721980031,20362405,2024-07-26 07:47:11.959000+00:00
1721980044,20362406,2024-07-26 07:47:24.425000+00:00
1721980053,20362407,2024-07-26 07:47:33.848000+00:00
1721980072,20362408,2024-07-26 07:47:52.315000+00:00
1721980084,20362409,2024-07-26 07:48:04.381000+00:00
1721980131,20362410,2024-07-26 07:48:51.082000+00:00
1721980131,20362410,2024-07-26 07:48:51.260000+00:00
1721980135,20362411,2024-07-26 07:48:55.093000+00:00
1721980137,20362412,2024-07-26 07:48:57.939000+00:00
1721980138,20362412,2024-07-26 07:48:58.828000+00:00
1721980176,20362413,2024-07-26 07:49:36.374000+00:00
1721980178,20362414,2024-07-26 07:49:38.563000+00:00
1721980185,20362415,2024-07-26 07:49:45.697000+00:00
1721980203,20362416,2024-07-26 07:50:03.208000+00:00
1721980218,20362417,2024-07-26 07:50:18.075000+00:00
1721980219,20362418,2024-07-26 07:50:19.364000+00:00
1721980224,20362419,2024-07-26 07:50:24.420000+00:00
1721980233,20362420,2024-07-26 07:50:33.154000+00:00
1721980233,20362421,2024-07-26 07:50:33.932000+00:00
1721980247,20362422,2024-07-26 07:50:47.521000+00:00
1721980252,20362423,2024-07-26 07:50:52.799000+00:00
1721980252,20362423,2024-07-26 07:50:52.933000+00:00
1721980267,20362424,2024-07-26 07:51:07.856000+00:00
1721980267,20362424,2024-07-26 07:51:07.600000+00:00
1721980279,20362425,2024-07-26 07:51:19.578000+00:00
1721980293,20362426,2024-07-26 07:51:33.834000+00:00
1721980302,20362427,2024-07-26 07:51:42.424000+00:00
1721980323,20362428,2024-07-26 07:52:03.935000+00:00
1721980332,20362429,2024-07-26 07:52:12.291000+00:00
1721980357,20362430,2024-07-26 07:52:37.047000+00:00
1721980360,20362431,2024-07-26 07:52:40.158000+00:00
1721980360,20362432,2024-07-26 07:52:40.748000+00:00
1721980362,20362433,2024-07-26 07:52:42.348000+00:00
1721980365,20362434,2024-07-26 07:52:45.348000+00:00
1721980382,20362435,2024-07-26 07:53:02.848000+00:00
1721980395,20362436,2024-07-26 07:53:15.482000+00:00
1721980411,20362437,2024-07-26 07:53:31.238000+00:00
1721980420,20362438,2024-07-26 07:53:40.827000+00:00
1721980423,20362439,2024-07-26 07:53:43.061000+00:00
1721980429,20362440,2024-07-26 07:53:49.672000+00:00
1721980449,20362441,2024-07-26 07:54:09.083000+00:00
1721980479,20362442,2024-07-26 07:54:39.716000+00:00
1721980484,20362443,2024-07-26 07:54:44.140000+00:00
1721980485,20362444,2024-07-26 07:54:45.696000+00:00
1721980505,20362445,2024-07-26 07:55:05.418000+00:00
1721980514,20362446,2024-07-26 07:55:14.052000+00:00
1721980525,20362447,2024-07-26 07:55:25.052000+00:00
1721980535,20362448,2024-07-26 07:55:35.218000+00:00
1721980540,20362449,2024-07-26 07:55:40.919000+00:00
1721980551,20362450,2024-07-26 07:55:51.397000+00:00
1721980567,20362451,2024-07-26 07:56:07.831000+00:00
1721980574,20362452,2024-07-26 07:56:14.453000+00:00
1721980576,20362453,2024-07-26 07:56:16.887000+00:00
1721980581,20362454,2024-07-26 07:56:21.465000+00:00
1721980592,20362455,2024-07-26 07:56:32.509000+00:00
1721980624,20362456,2024-07-26 07:57:04.698000+00:00
1721980626,20362457,2024-07-26 07:57:06.043000+00:00
1721980639,20362458,2024-07-26 07:57:19.609000+00:00
1721980639,20362459,2024-07-26 07:57:19.943000+00:00
1721980681,20362460,2024-07-26 07:58:01.077000+00:00
1721980705,20362461,2024-07-26 07:58:25.244000+00:00
1721980708,20362462,2024-07-26 07:58:28.600000+00:00
1721980738,20362463,2024-07-26 07:58:58.833000+00:00
1721980748,20362464,2024-07-26 07:59:08.189000+00:00
1721980754,20362465,2024-07-26 07:59:14.178000+00:00
1721980764,20362466,2024-07-26 07:59:24.122000+00:00
1721980766,20362467,2024-07-26 07:59:26.178000+00:00
1721980772,20362468,2024-07-26 07:59:32.789000+00:00
1721980789,20362469,2024-07-26 07:59:49.002000+00:00
1721980791,20362470,2024-07-26 07:59:51.013000+00:00
1721980794,20362471,2024-07-26 07:59:54.269000+00:00
1721980815,20362472,2024-07-26 08:00:15.814000+00:00
1721980816,20362473,2024-07-26 08:00:16.447000+00:00
1721980832,20362474,2024-07-26 08:00:32.359000+00:00
1721980838,20362475,2024-07-26 08:00:38.605000+00:00
1721980843,20362476,2024-07-26 08:00:43.850000+00:00
1721980851,20362477,2024-07-26 08:00:51.994000+00:00
1721980869,20362478,2024-07-26 08:01:09.006000+00:00
1721980869,20362478,2024-07-26 08:01:09.917000+00:00
1721980871,20362479,2024-07-26 08:01:11.662000+00:00
1721980877,20362480,2024-07-26 08:01:17.207000+00:00
1721980909,20362481,2024-07-26 08:01:49.851000+00:00
1721980916,20362482,2024-07-26 08:01:56.951000+00:00
1721980985,20362483,2024-07-26 08:03:05.161000+00:00
1721981002,20362484,2024-07-26 08:03:22.939000+00:00
1721981006,20362485,2024-07-26 08:03:26.683000+00:00
1721981012,20362486,2024-07-26 08:03:32.761000+00:00
1721981019,20362487,2024-07-26 08:03:39.173000+00:00
1721981047,20362488,2024-07-26 08:04:07.906000+00:00
1721981050,20362489,2024-07-26 08:04:10.852000+00:00
1721981051,20362489,2024-07-26 08:04:11.130000+00:00
1721981053,20362490,2024-07-26 08:04:13.952000+00:00
1721981059,20362491,2024-07-26 08:04:19.042000+00:00
1721981093,20362492,2024-07-26 08:04:53.609000+00:00
1721981123,20362493,2024-07-26 08:05:23.487000+00:00
1721981126,20362494,2024-07-26 08:05:26.942000+00:00
1721981149,20362495,2024-07-26 08:05:49.398000+00:00
1721981154,20362496,2024-07-26 08:05:54.821000+00:00
1721981155,20362497,2024-07-26 08:05:55.343000+00:00
1721981166,20362498,2024-07-26 08:06:06.199000+00:00
1721981196,20362499,2024-07-26 08:06:36.443000+00:00
1721981196,20362499,2024-07-26 08:06:36.766000+00:00
1721981199,20362500,2024-07-26 08:06:39.366000+00:00
1721981210,20362501,2024-07-26 08:06:50.066000+00:00
1721981230,20362502,2024-07-26 08:07:10.023000+00:00
1721981260,20362503,2024-07-26 08:07:40.690000+00:00
1721981280,20362504,2024-07-26 08:08:00.824000+00:00
1721981285,20362505,2024-07-26 08:08:05.013000+00:00
1721981292,20362506,2024-07-26 08:08:12.735000+00:00
1721981303,20362507,2024-07-26 08:08:23.435000+00:00
1721981324,20362508,2024-07-26 08:08:44.057000+00:00
1721981325,20362509,2024-07-26 08:08:45.213000+00:00
1721981327,20362510,2024-07-26 08:08:47.991000+00:00
1721981329,20362511,2024-07-26 08:08:49.225000+00:00
1721981330,20362512,2024-07-26 08:08:50.770000+00:00
1721981371,20362513,2024-07-26 08:09:31.192000+00:00
1721981372,20362514,2024-07-26 08:09:32.836000+00:00
1721981385,20362515,2024-07-26 08:09:45.081000+00:00
1721981401,20362516,2024-07-26 08:10:01.559000+00:00
1721981426,20362517,2024-07-26 08:10:26.182000+00:00
1721981427,20362518,2024-07-26 08:10:27.260000+00:00
1721981430,20362519,2024-07-26 08:10:30.316000+00:00
1721981448,20362520,2024-07-26 08:10:48.972000+00:00
1721981452,20362521,2024-07-26 08:10:52.472000+00:00
1721981467,20362522,2024-07-26 08:11:07.073000+00:00
1721981468,20362523,2024-07-26 08:11:08.340000+00:00
1721981499,20362524,2024-07-26 08:11:39.373000+00:00
1721981517,20362525,2024-07-26 08:11:57.029000+00:00
1721981522,20362526,2024-07-26 08:12:02.062000+00:00
1721981531,20362527,2024-07-26 08:12:11.063000+00:00
1721981540,20362528,2024-07-26 08:12:20.052000+00:00
1721981582,20362529,2024-07-26 08:13:02.829000+00:00
1721981582,20362529,2024-07-26 08:13:02.941000+00:00
1721981588,20362530,2024-07-26 08:13:08.852000+00:00
1721981593,20362531,2024-07-26 08:13:13.474000+00:00
1721981594,20362532,2024-07-26 08:13:14.931000+00:00
1721981595,20362533,2024-07-26 08:13:15.409000+00:00
1721981600,20362534,2024-07-26 08:13:20.087000+00:00
1721981602,20362535,2024-07-26 08:13:22.143000+00:00
1721981605,20362536,2024-07-26 08:13:25.410000+00:00
1721981620,20362537,2024-07-26 08:13:40.278000+00:00
1721981622,20362538,2024-07-26 08:13:42.834000+00:00
1721981626,20362539,2024-07-26 08:13:46.056000+00:00
1721981633,20362540,2024-07-26 08:13:53.279000+00:00
1721981633,20362541,2024-07-26 08:13:53.968000+00:00
1721981659,20362542,2024-07-26 08:14:19.734000+00:00
1721981676,20362543,2024-07-26 08:14:36.016000+00:00
1721981691,20362544,2024-07-26 08:14:51.535000+00:00
1721981707,20362545,2024-07-26 08:15:07.624000+00:00
1721981717,20362546,2024-07-26 08:15:17.035000+00:00
1721981719,20362547,2024-07-26 08:15:19.102000+00:00
1721981737,20362548,2024-07-26 08:15:37.980000+00:00
1721981742,20362549,2024-07-26 08:15:42.270000+00:00
1721981764,20362550,2024-07-26 08:16:04.126000+00:00
1721981765,20362551,2024-07-26 08:16:05.627000+00:00
1721981805,20362552,2024-07-26 08:16:45.194000+00:00
1721981806,20362553,2024-07-26 08:16:46.838000+00:00
1721981810,20362554,2024-07-26 08:16:50.372000+00:00
1721981823,20362555,2024-07-26 08:17:03.894000+00:00
1721981826,20362556,2024-07-26 08:17:06.361000+00:00
1721981828,20362557,2024-07-26 08:17:08.306000+00:00
1721981851,20362558,2024-07-26 08:17:31.317000+00:00
1721981868,20362559,2024-07-26 08:17:48.195000+00:00
1721981884,20362560,2024-07-26 08:18:04.106000+00:00
1721981900,20362561,2024-07-26 08:18:20.350000+00:00
1721981923,20362562,2024-07-26 08:18:43.173000+00:00
1721981930,20362563,2024-07-26 08:18:50.828000+00:00
1721981941,20362564,2024-07-26 08:19:01.452000+00:00
1721981942,20362565,2024-07-26 08:19:02.563000+00:00
1721981944,20362566,2024-07-26 08:19:04.597000+00:00
1721981954,20362567,2024-07-26 08:19:14.308000+00:00
1721981976,20362568,2024-07-26 08:19:36.430000+00:00
1721982010,20362569,2024-07-26 08:20:10.952000+00:00
1721982044,20362570,2024-07-26 08:20:44.785000+00:00
1721982065,20362571,2024-07-26 08:21:05.441000+00:00
1721982071,20362572,2024-07-26 08:21:11.597000+00:00
1721982074,20362573,2024-07-26 08:21:14.508000+00:00
1721982078,20362574,2024-07-26 08:21:18.953000+00:00
1721982091,20362575,2024-07-26 08:21:31.531000+00:00
1721982093,20362576,2024-07-26 08:21:33.964000+00:00
